"splendorsofsky00lewi","Splendors of the sky","New York, Duffield & Company","The Library of Congress","1919-01-01"
"observacionesme00madrgoog","Observaciones meteorolʹogicas","No Publisher","University of Michigan","1875-01-01"
"cihm_88195","A new form of spectro-comparator [microform]","[Chicago? : s.n.]","Canadiana.org","1917-01-01"
"cihm_88202","The orbit of [beta] Persei [microform]","[Toronto? : s.n.]","Canadiana.org","1911-01-01"
"starlandbeingta00ball","Star-land; being talks with young people about the wonders of the heavens","Boston and London, Ginn & company","The Library of Congress","1899-01-01"
"yearbookfactsin31timbgoog","The Year-book of Facts in Science and Art","Simpkin, Marshall, and Co.","New York Public Library","1879-01-01"
"teachersmanualfo00grosrich","Teachers' manual for Andrews' lunar tellurian","Chicago : A.H. Andrews & Co.","University of California Libraries","1881-01-01"
"publicationsseco03unituoft","Publications. Second series","Washington","Gerstein - University of Toronto","1900-01-01"
"cihm_91663","Azimuths of the North Pole star for 1899 and 1900 [microform] : lat. 48 N. to lat. 54 N.","[Victoria, B.C.? : s.n.]","Canadiana.org","1899-01-01"
"sitzungsbericht01wiengoog","Sitzungsberichte","In Kommission bei Springer-Verlag","unknown library","1899-01-01"
"uvrescompltesde06flougoog","Œuvres complètes de François Arago","Paris, Gide et J. Baudry; [etc.,etc.]","Harvard University","1854-01-01"
"comingcatastroph00grim","The coming catastrophe","Cambridge, Mass., Tribune publishing company","The Library of Congress","1881-01-01"
"bulletindesscien08fran","Bulletin des sciences mathématiques","Paris Gauthier-Villars","Mathematical Sciences - University of Toronto","1870-01-01"
"anuario06hidrgoog","Anuario","Secretaría de fomento.","New York Public Library","1906-01-01"
"yearbookfactsin27timbgoog","The Year-book of Facts in Science and Art","Simpkin, Marshall, and Co.","New York Public Library","1845-01-01"
"leonsdemcani01poin","Leçons de mécanique céleste : professées à la Sorbonne","Paris : Gauthier-Villars","Boston Public Library","1905-01-01"
"s2bulletindessci17fran","Bulletin des sciences mathématiques","Paris Gauthier-Villars","Mathematical Sciences - University of Toronto","1870-01-01"
"tomoonbackinnine00brow","To the moon and back in ninety days : a thrilling narrative of blended science and adventure","Providence, Kentucky : Lunar Publishing Company","The Library of Congress","1922-01-01"
"stargazingpastpr00lockrich","Stargazing: past and present","London, Macmillan and co.","University of California Libraries","1878-01-01"
"mobot31753002765011","Botanique /par Hombron et Jacquinot.","Paris : Gide et Cie,","Missouri Botanical Garden","1845-01-01"
"cu31924012243048","The book of the damned","New York : Boni and Liveright","Cornell University Library","1919-01-01"
"kosmosentwurfei01humbgoog","Kosmos. Entwurf einer physischen Weltbeschreibung","Stuttgart Tübingen, Cotta","unknown library","1845-01-01"
"joanniskepleria24frisgoog","Opera omnia","Francofurti a. M. et Erlangae, Heyder & Zimmer","Harvard University","1858-01-01"
"gravitationeleme00airyuoft","Gravitation; an elementary explanation of the principal perturbations in the solar system","London, MacMillan","Gerstein - University of Toronto","1884-01-01"
"lostsolarsystem00unkngoog","The lost solar system of the ancients discovered","London, Longmans, Brown, Green, Longmans, & Roberts","University of California","1856-01-01"
"teachersmanualfo00gros","Teacher's manual for the Andrews lunar tellurian","Chicago, New York, A. H. Andrews & co.","The Library of Congress","1888-01-01"
"skiesweatherfore00arat","The skies and Weather-forecasts of Aratus [microform];","London, Macmillan and Co.","Columbia University Libraries","1880-01-01"
"regimentodoestro00bens","Regimento do estrolabio e do quadrante : tractado da spera do mundo : reproduction fac-similé du seul exemplaire connu appartenant à la Bibliothèque Royale de Munich","Munich : Carl Kuhn","Boston Public Library","1914-01-01"
"douzetablespourl00foliuoft","Douze tables pour le calcul des réductions stellaires","Bruxelles F. Hayez","Gerstein - University of Toronto","1883-01-01"
"0009PION","Pioneers of science","No Publisher","Scientific and Technical Information Center (STIC), United States Patent and Trademark Office","1893-01-01"
"tablesforcomput00wilsgoog","Tables for the computation of the Jupiter perturbations of the group of small planets whose mean daily motions are in the neighbourhood of 750""","Chicago","University of Michigan","1914-01-01"
"cihm_51057","A new and complete system of universal geography, or, An authentic history and interesting description of the whole world and its inhabitants [microform] : comprehending a copious and entertaining account of all the empires, kingdoms, states, republics and colonies of Asia, Africa, America, and Europe ... with faithful accounts of all the new discoveries ... forming a complete collection of voyages and travels ... a general gazetteer of the world","London : Printed for Thomas Kelly ...","Canadiana.org","1817-01-01"
"circularvolumes00obsegoog","Circular","[Cambridge, Mass.] : The Observatory","Harvard University","1895-01-01"
"surveyingforarch00lockrich","Surveying for archaeologists","London, Macmillan and co., limited","University of California Libraries","1909-01-01"
"systemworld01laplgoog","The system of the world","London : Printed for R. Phillips","Oxford University","1809-01-01"
"yearbookfactsin13timbgoog","The Year-book of Facts in Science and Art","Simpkin, Marshall, and Co.","New York Public Library","1866-01-01"
"huntsnorthameric00phil","Hunt's North American almanac for the year of our Lord and Saviour Jesus Christ 1847","Philadelphia : Published by U. Hunt & Son","Lincoln Financial Foundation Collection","1846-01-01"
"knickerbockeral00wrig","Knickerbocker almanac, for the year of our Lord, 1882","Newburgh, N.Y. : Published and sold by I.C. Chapman","Lincoln Financial Foundation Collection","1881-01-01"
"tabulaequantita00pulgoog","Tabulae quantitatum Besselianarum pro annis 1750 ad 1840[-1885 ad 1889] computatae","Petropoli, typis Academiae imperialis scientiarum petropolitanae","University of California","1861-01-01"
"lifeactiongreatw12chic","Life and Action: The Great Work in America (Vol. 1, No.2) (Sept 1909) [Life and Action Magazine]","Indo-American Magazine Company","Private collection of the works of the Great School of Natural Science (GSNS)","1909-01-01"
"secretsofstars00mcfe","Secrets of the stars","New York, Thomas Y. Crowell company","The Library of Congress","1922-01-01"
"voyageinspacecou00turnuoft","A voyage in space; a course of six lectures ""adapted to a juvenile auditory"" delivered at the Royal Institution at Xmas 1913","London Society for Promoting Christian Knowledge","Gerstein - University of Toronto","1915-01-01"
"annalen05stergoog","Annalen","Wien, Druck von J. N. Verney","University of Michigan","1884-01-01"
"imkampfumdaswelt00kist","Im Kampf um das Weltsystem : (Kopernikus und Galilei)","Leipzig : R. Voigtlander","University of California Libraries","1912-01-01"
"poemsalgernonch01swingoog","The poems of Algernon Charles Swinburne..","London, Chatto & Windus","Harvard University","1904-01-01"
"cihm_990304","Experiments regarding efficiency of spectrographs [microform]","Ottawa : Govt. Print. Bureau","Canadiana.org","1914-01-01"
"internationalca46britgoog","International Catalogue of Scientific Literature","Published for the International Council by the Royal Society of London","Harvard University","1906-01-01"
"atbackblackmans00denngoog","At the Back of the Black Man's Mind: Or, Notes on the Kingly Office in West Africa","Macmillan","Harvard University","1906-01-01"
"sitzungsbericht546klasgoog","Sitzungsberichte","In Kommission beiSpringer-Verlag","unknown library","1870-01-01"
"bulletindesscien09fran","Bulletin des sciences mathématiques","Paris Gauthier-Villars","Mathematical Sciences - University of Toronto","1870-01-01"
"investigationins00pick","An investigation in stellar photography, conducted at the Harvard college observatory with the aid of an appropriation from the Bache fund","Cambridge, John Wilson and Son","Wellesley College Library","1886-01-01"
"copernicusofanti00heatrich","The Copernicus of antiquity (Aristarchus of Samos)","London, Society for Promoting Christian Knowledge; New York, The Macmillan Company","University of California Libraries","1920-01-01"
"cihm_60877","La Science d'horoscopes [microforme]","Québec : [s.n.]","Canadiana.org","1871-01-01"
"sitzungsbericht232klasgoog","Sitzungsberichte der Kaiserlichen Akademie der Wissenschaften, Mathematisch-Naturwissenschaftliche Classe","Wien : K.-K. Hof-und Staatsdruckerei in Commission bei W. Braumüller","unknown library","1852-01-01"
"huntsalmanacfory00hunt","Hunt's almanac, for the year 1845 : being the first after leap year","Philadelphia: : U. Hunt & Son","Lincoln Financial Foundation Collection","1844-01-01"
"worldsofspaceser00gorerich","The worlds of space; a series of popular articles on astonomical subjects","London : A. D. Innes","University of California Libraries","1894-01-01"
"plantingharvesti00sewa","Planting, harvesting and surgical operations, etc., according to the signs of the zodiac","Chicago, Ill., A. F. Seward & co.","The Library of Congress","1920-01-01"
"lesystmedumondeh05duhe","Le système du monde : histoire des doctrines cosmologiques de Platon à Copernic","Paris : A. Hermann","University of Ottawa","1913-01-01"
"leonsdemcani02poin","Leçons de mécanique céleste : professées à la Sorbonne","Paris : Gauthier-Villars","Boston Public Library","1905-01-01"
"annalsroyalobse00unkngoog","Annals of the Royal observatory, Edinburgh","Glasgow, Printed by J. Hedderwick & sons; and sold by Oliver & Boyd","Harvard University","1902-01-01"
"s2bulletindessci06fran","Bulletin des sciences mathématiques","Paris Gauthier-Villars","Mathematical Sciences - University of Toronto","1870-01-01"
"sitzungsbericht126klasgoog","Sitzungsberichte der Kaiserlichen Akademie der Wissenschaften, Mathematisch-Naturwissenschaftliche Classe","Wien : K.-K. Hof-und Staatsdruckerei in Commission bei W. Braumüller","unknown library","1852-01-01"
"internationalca28britgoog","International Catalogue of Scientific Literature","Published for the International Council by the Royal Society of London","Harvard University","1907-01-01"
"cu31924031323649","Our place among infinities. A series of essays contrasting our little abode in space and time with the infinities around us","New York, D. Appleton and Co.","Cornell University Library","1876-01-01"
"journalofgeophys20ameruoft","Journal of geophysical research","Richmond, Va. [etc.] American Geophysical Union","Gerstein - University of Toronto","1896-01-01"
"sitzungsbericht592klasgoog","Sitzungsberichte","In Kommission beiSpringer-Verlag","unknown library","1870-01-01"
"reportcommittee00hussgoog","Report of committee on southern and solar observatories","Washington, The Carnegie institution","Harvard University","1903-01-01"
"yearbookfactsin25timbgoog","The Year-book of Facts in Science and Art","Simpkin, Marshall, and Co.","New York Public Library","1846-01-01"
"abrgdelorigi00dupu","Abrégé de l'origine de tous les cultes","Paris : Marchands de nouveautés","The Centre for 19th Century French Studies - University of Toronto","1834-01-01"
"ausfernenweltene00bruoft","Aus fernen Welten : eine volkstümliche Himmelskunde","Berlin : Ullstein","Gerstein - University of Toronto","1920-01-01"
"annalesdelasoci01bruxgoog","Annales de la Société scientifique de Bruxelles","Namur [etc.] Société scientifique de Bruxelles [etc.]","University of Michigan","1876-01-01"
"ed6expositiondusy00lapl","Exposition du système du monde","Paris : Bachelier","University of Ottawa","1835-01-01"
"sitzungsbericht567klasgoog","Sitzungsberichte der Kaiserlichen Akademie der Wissenschaften, Mathematisch-Naturwissenschaftliche Classe","Wien : K.-K. Hof-und Staatsdruckerei in Commission bei W. Braumüller","unknown library","1852-01-01"
"TM9-1527","TM 9-1527 Ordnance Maintenance: Gunner's Quadrants M1 and M1918","No Publisher","No Contributor","1943-08-16"
"elizabethancrit02smitgoog","Elizabethan critical essays;","Oxford, Clarendon press","Harvard University","1904-01-01"
"diephotometriede00mluoft","Die Photometrie der Gestirne","Leipzig W. Engelmann","Gerstein - University of Toronto","1897-01-01"
"kosmosentwurfei02humbgoog","Kosmos. Entwurf einer physischen Weltbeschreibung","Stuttgart Tübingen, Cotta","unknown library","1845-01-01"
"oeuvrescomplte10araguoft","Oeuvres complètes. Publiées sous la direction de J.-A. Barral","Paris Gide et J. Baudry","Gerstein - University of Toronto","1858-11-01"
"cu31924012305789","Ancient calendars and constellations","London, J. Murray","Cornell University Library","1903-01-01"
"sitzungsbericht290klasgoog","Sitzungsberichte","In Kommission bei Springer","unknown library","1890-01-01"
"observatory07unkngoog","The Observatory","Editors of the Observatory]","unknown library","1899-01-01"
"howtosucceed00macd","How to succeed;","Binghamton, N.Y.","The Library of Congress","1898-01-01"
"kosmosentwurfein00humb","Kosmos. Entwurf einer physischen Weltbeschreibung","Stuttgart Tübingen, Cotta","University of Illinois Urbana-Champaign","1850-02-01"
"cu31924012320168","Self-instruction in the practice and theory of navigation","London, New York, Macmillan and Co., Limited","Cornell University Library","1900-01-01"
"joanniskepleria25frisgoog","Opera omnia","Francofurti a. M. et Erlangae, Heyder & Zimmer","University of Michigan","1858-01-01"
"correlationconse00chap","The correlation and conservation of gravitation and heat, and some of the effects of these forces on the solar system","Springfield, Mass., L. J. Powers & brother","The Library of Congress","1867-01-01"
"williamherschelh00simerich","William Herschel and his work [microform]","New York : Scribner","University of California Libraries","1900-01-01"
"resumendelasobs00madrgoog","Resumen de las observaciones meteorológieas efectuadas en la península y algunas de sus islas ...","No Publisher","University of Michigan","1877-01-01"
"elizabethancrit00smitgoog","Elizabethan Critical Essays","Clarendon Press","unknown library","1904-01-01"
"yearbookfactsin24timbgoog","The Year-book of Facts in Science and Art","Simpkin, Marshall, and Co.","New York Public Library","1843-01-01"
"starsangels00phil","The stars and the angels ..","Philadelphia, W. S. & A. Martien","The Library of Congress","1860-01-01"
"inplatonisquivu00bcgoog","Equatorial observations. 1893-1907","[Washington, Govt. print. off.","Oxford University","1911-01-01"
"elizabethancrit05smitgoog","Elizabethan critical essays;","Oxford, Clarendon press","unknown library","1904-01-01"
"joanniskepleria02unkngoog","Opera omnia","Francofurti a. M. et Erlangae, Heyder & Zimmer","University of Michigan","1858-01-01"
"celestialobjects02webbrich","Celestial objects for common telescopes","London, New York, Longmans, Green and Co.","University of California Libraries","1917-01-01"
"institutesofnatu00enfirich","Institutes of natural philosophy, theoretical and practical","Boston, Published by Cummings and Hilliard, at the Boston Bookstore, no. 1 Cornhill, University Press.....Hilliard and Metcalf","University of California Libraries","1820-01-01"
"antinewtonianinc00loomiala","The anti-Newtonian. Incidents and facts in my life","New York","University of California Libraries","1869-01-01"
"sitzungsbericht343klasgoog","Sitzungsberichte","K.-K. Hof- und Staatsdruckerei in Kommission bei A. Hölder","unknown library","1907-01-01"
"howtoknowstarry02irvigoog","How to know the starry heavens; an invitation to the study of suns and worlds","New York, F. A. Stokes","University of California","1904-01-01"
"operedigalileog00unkngoog","Opere di Galileo Galilei nobile fiorentino","Milano, Dalla Società tipografica de' classici italiani","University of Michigan","1808-01-01"
"observatory21unkngoog","The Observatory","Editors of the Observatory]","unknown library","1898-01-01"
"geschichtehimmmel02madl","Geschichte der Himmelskunde von der ältesten bis auf die neueste Zeit","Braunschweig : G. Westermann","University of California Libraries","1873-01-01"
"completeworkdick02dickrich","The complete works of Thomas Dick","Hartford, Sumner and Goodman","University of California Libraries","1849-01-01"
"starlandbeingtal00ball","Star-land : being talks with young people about the wonders of the heavens","London ; Paris : Cassell & Co.","Wellesley College Library","1891-01-01"
"annalesdelasoci19bruxgoog","Annales de la Société scientifique de Bruxelles","Namur [etc.] Société scientifique de Bruxelles [etc.]","University of Michigan","1876-01-01"
"annuairedelobser1885obse","Annuaire de l'Observatoire royal de Belgique","Bruxelles : L'Observatoire","University of Illinois Urbana-Champaign","1914-01-01"
"telescopefamilia00wardiala","The telescope: a familiar sketch, combining a special notice of objects coming within the range of a small telescope, with a detail of the most interesting discoveries which have been made with the assistance of powerful telescopes, concerning the phenomena of the heavenly bodies","London : Groombridge","University of California Libraries","1869-01-01"
"coordenadasjeog00chigoog","Coordenadas jeograficas de algunas ciudades de Chile","Impr. Nacional","Harvard University","1890-01-01"
"antenicenechris28donagoog","Ante-Nicene Christian Library: Translations of the Writings of the Fathers Down to A.D. 325","T. and T. Clark","Harvard University","1868-01-01"
"sitzungsbericht01klasgoog","Sitzungsberichte der Kaiserlichen Akademie der Wissenschaften, Mathematisch-Naturwissenschaftliche Classe","Wien : K.-K. Hof-und Staatsdruckerei in Commission bei W. Braumüller","unknown library","1852-01-01"
"elementsofnatur00bart","Elements of natural philosophy","New York, A. S. Barnes & co.","The Library of Congress","1871-01-01"
"cu31924032181582","Catalogue of the Crawford library of the Royal observatory, Edinburgh","Edinburgh, Pub. by authority of Her Majesty's government","Cornell University Library","1890-01-01"
"skywonders00ramm","Sky wonders","Boston : Lee and Shepard","The Library of Congress","1893-01-01"
"uvrescompltesde09flougoog","Œuvres complètes de François Arago","Paris, Gide et J. Baudry; [etc.,etc.]","Ghent University","1854-01-01"
"s2bulletindessci08fran","Bulletin des sciences mathématiques","Paris Gauthier-Villars","Mathematical Sciences - University of Toronto","1870-01-01"
"stargazingpastpr00lockuoft","Stargazing, past and present","London, MacMillan","Gerstein - University of Toronto","1878-01-01"
"handbookofthehea032919mbp","Handbook Of The Heavens","McGraw-Hill Book Company, Inc.","Osmania University; Digital Library Of India","1935-01-01"
"researchesinstel00parkrich","Researches in stellar photometry during the years 1894 to 1906","Washington, D.C., Carnegie institution of Washington","University of California Libraries","1906-01-01"
"starlandbeingtal00balluoft","Starland; being talks with young people about the wonders of the heavens","London, Cassell","Gerstein - University of Toronto","1890-01-01"
"joanniskepleria07frisgoog","Opera omnia","Francofurti a. M. et Erlangae, Heyder & Zimmer","Oxford University","1858-01-01"
"annalenderknigl15stergoog","Annalen der Koniglichen Sternwarte bei Munchen","[S.l. : s.n.]","University of Michigan","1848-01-01"
"accountoftheoper029761mbp","Account Of The Operations Of The Great Trigonometrical Survey Of India Vol X","At The Office Of The Trigonometrical Survey Of India.","Osmania University; Digital Library Of India","1887-01-01"
"galilesaviesesd00unkngoog","Galilée, sa vie, ses découvertes et ses travaux","Paris, L. Hachette et cie.","Harvard University","1866-01-01"
"methodoffindingt00norc","Method of finding the true cause of the acceleration and retardment of the eclipses of Jupiter's satellites, without making use of the progressive velocity of light, or the movement of light","[Boston]","The Library of Congress","1893-01-01"
"teachersmanualf00gros","Teachers' manual for Andrews' lunar tellurian","Chicago, A. H. Andrews & co.","The Library of Congress","1881-01-01"
"lesnigmesdelas01moreuoft","Les énigmes de la science","Paris O. Doin","Gerstein - University of Toronto","1921-01-01"
"scientificdialo19joycgoog","Scientific Dialogues: Intended for the Instruction and Entertainment of Young People, Inwich the ...","J. Johnson","Harvard University","1809-01-01"
"hintstotravelle00reevgoog","Hints to travellers, scientific and general","London, The Royal geographical society","Harvard University","1906-01-01"
"storyofsunmoonst00gibe","The story of the sun, moon, and stars","Cincinnati, National book company","The Library of Congress","1898-01-01"
"operaomniaedidit08brahuoft","Opera omnia, edidit I.L.E. Dreyer","Hauniae In Libraria Gyldendaliana","Robarts - University of Toronto","1913-01-01"
"assassina00linc","The assassination of Abraham Lincoln","No Publisher","Lincoln Financial Foundation Collection","1940-01-01"
"heavensofouruniv00unse","The heavens of our universe: the temple of Jehovah","Philadelphia, Claxton, Remsen & Haffelfinger","The Library of Congress","1879-01-01"
"catalogderastro04gergoog","Catalog","Leipzig, In Commission bei W. Engelmann","Harvard University","1890-01-01"
"poemsandtransla00ovidgoog","Poems and Translations: Including the First Four Books of Ovid's Fasti","Forshaw","Harvard University","1839-01-01"
"oeuvrescomplte08lapluoft","Oeuvres complètes, publiées sous les auspices de l'Academie des sciences","Paris Gauthier-Villars","Gerstein - University of Toronto","1878-01-01"
"cihm_49308","Histoire naturelle de Buffon [microforme] : classée par ordres, genres et espèces, d'après le système de Linné avec les caractères géné riques et la nomenclature Linnéenne","[Paris] : De l'imprimerie de Crapelet à Paris, chez Deterville","Canadiana.org","1802-01-01"
"cosmosensayodeun02humb","Cosmos : ensayo de una descripciâon fâisica del mundo","Madrid : Imprenta de Gaspar y Poig","Northeastern University, Snell Library","1874-01-01"
"geschichtehimmel01madl","Geschichte der Himmelskunde von der ältesten bis auf die neueste Zeit","Braunschweig : G. Westermann","University of California Libraries","1873-01-01"
"dissertationonca00mure","A dissertation on the calendar and zodiac of ancient Egypt : with remarks on the first introduction and use of the zodiac among the Greeks","Edinburgh : Bell & Bradfute","Harold B. Lee Library","1832-01-01"
"sunsealed00mcin","Sun-sealed","Chicago : Astronomic Pub. Co.","The Library of Congress","1893-01-01"
"lasystmedumondeh02duhe","La système du monde : histoire des doctrines cosmologiques de Platon à Copernic","Paris : A. Hermann","Robarts - University of Toronto","1913-01-01"
"DellaScopertaDelNuovoPianetaCerereFerdinandea","Della Scoperta Del Nuovo Pianeta Cerere Ferdinandea","Stamperia Reale","No Contributor","1802-01-01"
"observatory22unkngoog","The Observatory","Editors of the Observatory]","unknown library","1894-01-01"
"meteors032165mbp","Meteors","Williams And Wilkins Company","Osmania University; Digital Library Of India","1925-01-01"
"oeuvrescomplte07lapluoft","Oeuvres complètes, publiées sous les auspices de l'Academie des sciences","Paris Gauthier-Villars","Gerstein - University of Toronto","1878-01-01"
"berdiekreisbew00copeuoft","Über die Kreisbewegungen der Weltkörper. Übersetzt und mit Anmerkungen von C.L. Menzzer; durchgesehen und mit einem Vorwort von Moritz Cantor. Hrsg. von dem Coppernicus-Verein für Wissenschaft und Kunst zu Thorn","Thorn E. Lambeck","Gerstein - University of Toronto","1879-01-01"
"annalesdelasoci20bruxgoog","Annales de la Société scientifique de Bruxelles","Namur [etc.] Société scientifique de Bruxelles [etc.]","University of Michigan","1876-01-01"
"mmoiresdelasoci09gengoog","Mémoires de la Société de physique et d'histoire naturelle de Genève","La Société","New York Public Library","1887-01-01"
"collectedmathema02hilluoft","Collected mathematical works","[Washington] Carnegie Institution","Gerstein - University of Toronto","1905-07-01"
"cosmosasketchap02dallgoog","Cosmos; a sketch of a physical description of the universe","New York, Harper & brothers","Harvard University","1850-01-01"
"einhexenprozess00gngoog","Ein Hexenprozess: Ein Kapitel aus der Geschichte des dunkelsten Aberglaubens","A. Töpelmann","University of Michigan","1906-01-01"
"cosmossketchofph03humb","Cosmos: a sketch of a physical description of the universe","London : H.G. Bohn","University of Illinois Urbana-Champaign","1853-10-01"
"diephotometried01mlgoog","Die photometrie der gestirne","Leipzig, W. Engelmann","Harvard University","1897-01-01"
"yearbookfactsin36timbgoog","Perte dans le produit de la soie par suite des defauts des systeme [!] usuels et appreciation des nouvelles methodes cellulaires-isolatrices apres 5 annees d'esperiances [!]","Acqui, Typographie Borghi","University of Michigan","1867-01-01"
"coordenadasgeog00angugoog","Coordenadas geográficas de Guanajuato, Gachupines, Lagos, Leon, Guadalajara","México, Oficina tip. de la Secretaría de fomento","University of Michigan","1886-01-01"
"s2bulletindessci20fran","Bulletin des sciences mathématiques","Paris Gauthier-Villars","Mathematical Sciences - University of Toronto","1870-01-01"
"operaomniaedidit05kepluoft","Opera omnia. Edidit Ch. Frisch","Frankofurti a.M. Heyder & Zimmer","Gerstein - University of Toronto","1858-01-01"
"wondersofheave00flam","The wonders of the heavens","New York, Scribner, Armstrong, & co.","The Library of Congress","1874-01-01"
"cu31924064295219","Telescopic work for starlight evenings","London, Taylor and Francis","Cornell University Library","1891-01-01"
"operaomniaedidit11brahuoft","Opera omnia, edidit I.L.E. Dreyer","Hauniae In Libraria Gyldendaliana","Gerstein - University of Toronto","1913-01-01"
"expositiondusys00lapl","Exposition du système du monde","Paris, Bachelier","Fisher - University of Toronto","1824-01-01"
"sitzungsbericht178klasgoog","Sitzungsberichte der Kaiserlichen Akademie der Wissenschaften, Mathematisch-Naturwissenschaftliche Classe","Wien : K.-K. Hof-und Staatsdruckerei in Commission bei W. Braumüller","unknown library","1852-01-01"
"calculationsfor00wrig","Calculations for an almanac for the year of our Lord 1856 : being bissextile, and (until the 4th of July,) the 80th year of American independence, adapted to the horizon and meridian of New York","New York : Stereotyped by V. Dill","Lincoln Financial Foundation Collection","1855-01-01"
"observatory23unkngoog","The Observatory","Editors of the Observatory]","unknown library","1892-01-01"
"p2operaomniaedid08kepluoft","Opera omnia. Edidit Ch. Frisch","Frankofurti a.M. Heyder & Zimmer","Gerstein - University of Toronto","1858-01-01"
"s2bulletindessci12fran","Bulletin des sciences mathématiques","Paris Gauthier-Villars","Mathematical Sciences - University of Toronto","1870-01-01"
"tablesofmooncons00peiruoft","Tables of the moon; constructed for the use of the American Ephemeris and Nautical Almanac","Washington, Bureau of Navigation","Gerstein - University of Toronto","1865-01-01"
"completaraccolt02metgoog","Completa raccolta di opuscoli, osservazioni, e notizie diverse contenute nei ...","Presso F. Andreola","University of Michigan","1802-01-01"
"cihm_990640","Orbit of [Dzéta] Andromedæ [microform]","Ottawa : Govt. Print. Bureau","Canadiana.org","1915-01-01"
"elizabethancrit03smitgoog","Elizabethan critical essays;","Oxford, Clarendon press","University of Michigan","1904-01-01"
"dialogberdiebe00galiuoft","Dialog über die beiden hauptsächlichtsten Weltsysteme, das Ptolemäische und das Kopernikanische. Aus dem Italienischen übers. und erläutert von Emil Strauss","Leipzig B.G. Teubner","Gerstein - University of Toronto","1891-01-01"
"acrosszodiacstor01greg","Across the zodiac : the story of a wrecked record","London : Trübner","Duke University Libraries","1880-01-01"
"collectedmathema01hillrich","The collected mathematical works of George William Hill","Washington : Carnegie Institution of Washington","University of California Libraries","1905-07-01"
"kosmosentwurfei03humbgoog","Kosmos. Entwurf einer physischen Weltbeschreibung","Stuttgart Tübingen, Cotta","University of Michigan","1845-01-01"
"catalogueraisonn03gard","A catalogue raisonné of works on the occult sciences","London : Priv. print","Harold B. Lee Library","1903-01-01"
"histoiregnraled00bossgoog","Histoire générale des mathématiques depuis leur origine jusqu'à l'année 1808","Paris, F. Louis","New York Public Library","1810-01-01"
"studyofsky00howe","A study of the sky","Meadville, Penna., Flood and Vincent","The Library of Congress","1896-01-01"
"operaomniaedidit01kepluoft","Opera omnia. Edidit Ch. Frisch","Frankofurti a.M. Heyder & Zimmer","Gerstein - University of Toronto","1858-01-01"
"reiseninnubienk02rpgoog","Reisen in Nubien, Kordofan, und dem peträischen Arabien, vorzüglich in geographisch ...","F. Wilmans","Oxford University","1829-01-01"
"mmoiresdelasoci10gengoog","Mémoires de la Société de physique et d'histoire naturelle de Genève","La Société","New York Public Library","1858-01-01"
"pioneersofscienc00lodgiala","Pioneers of science","London : Macmillan","University of California Libraries","1893-01-01"
"cu31924020314773","The collected mathematical works of George William Hill","Washington, Carnegie Institution of Washington","Cornell University Library","1905-01-01"
"mmoiresdelasoci17gengoog","Mémoires de la Société de physique et d'histoire naturelle de Genève","La Société","New York Public Library","1821-01-01"
"cihm_990621","Mean distance of stars whose radial velocities, proper motions and parallaxes have been determined [microform]","Ottawa : Govt. Print. Bureau","Canadiana.org","1915-01-01"
"bulletindesscien03fran","Bulletin des sciences mathématiques","Paris Gauthier-Villars","Mathematical Sciences - University of Toronto","1870-01-01"
"kosmosentwurfein03humb","Kosmos. Entwurf einer physischen Weltbeschreibung","Stuttgart Tübingen, Cotta","University of Illinois Urbana-Champaign","1850-02-01"
"completaraccolt00metgoog","Completa raccolta di opuscoli, osservazioni, e notizie diverse contenute nei ...","Presso F. Andreola","University of Michigan","1802-01-01"
"s2bulletindessci32fran","Bulletin des sciences mathématiques","Paris Gauthier-Villars","Mathematical Sciences - University of Toronto","1870-01-01"
"cihm_90663","Measures of radial velocity of 23 Comæ Berenices, [delta] Serpentis and [kappa] Serpentis [microform]","[Ottawa : Dominion Observatory]","Canadiana.org","1919-01-01"
"mathematicsofsky00burt","The mathematics of the sky;","[Minneapolis] Standard press","The Library of Congress","1920-01-01"
"universestarsbei00wrig","The universe and the stars, being an original theory on the visible creation, founded on the laws of nature","Philadelphia, Printed for C. Wetherill","The Library of Congress","1837-01-01"
"guidetopractical00mcneiala","A Guide to practical navigation : containing the rules and methods of solving problems in the most practical manner : the simplest and most complete method for finding a ship's position at sea, as well as a thoroughly approved method of finding the latitude and longitude at the same instant of time by double altitudes","San Francisco : Bancroft","University of California Libraries","1878-01-01"
"elizabethancrit09smitgoog","Elizabethan critical essays;","Oxford, Clarendon press","University of Michigan","1904-01-01"
"annalsdudleyobs01obsegoog","Annals","Albany","Harvard University","1866-01-01"
"lostsolarsystem04wilsgoog","The lost solar system of the ancients discovered","London, Longmans, Brown, Green, Longmans, & Roberts","University of California","1856-01-01"
"illustratedaccou00heveuoft","The illustrated account given by Hevelius in his ""Machina celestis of the method of mounting his telescopes and erecting an observatory, reprinted from an original copy with some remarks by C. Leeson Prince","[Lewes, Sussex :bPrinted at the Sussex Advertiser Office]","Gerstein - University of Toronto","1882-01-01"
"orbsaroundusase00procgoog","The orbs around us: a series of familiar essays on the moon and planets, meteors and comets, the sun and coloured pairs of suns","London, Longmans, Green and co.; New York, Scribner, Welford and Armstrong","University of Michigan","1872-01-01"
"universearoundus00jean_0","The universe around us. --","Cambridge [Eng.] : University Press","ASC - York University Libraries","1930-01-01"
